id_estudiante,nombre,genero,grado,asistencia,nota_matematicas,nota_ciencias,nivel_socioeconomico,actividad_extracurricular,tiene_beca
EST-1501,Ema Miralles Jove,F,7.0,98.6,3.9,4.9,Bajo,Deportes,0
EST-1502,Pascual Segura Expósito,M,6.0,93.0,2.4,4.1,Bajo,,0
EST-1503,Irene Zabaleta Sanabria,M,8.0,87.1,4.5,,Medio-Bajo,Robótica,0
EST-1504,Vilma Tejera Segarra,M,6.0,94.0,4.9,3.8,Bajo-Bajo,Ninguna,0
EST-1505,Paola Fabra-Osuna,M,6.0,98.1,3.2,4.2,Medio-Bajo,Arte,0
EST-1506,Lino Esteve Campos,M,10.0,100.0,4.8,2.3,Medio-Bajo,Robótica,0
EST-1507,Encarnacion Aller,F,10.0,89.0,3.9,3.8,Bajo,,0
EST-1508,Itziar de Acosta,F,11.0,92.9,2.5,2.7,Bajo,Ninguna,0
EST-1509,Dionisia Esteve Solsona,F,11.0,93.1,3.0,4.7,Medio,Ninguna,0
EST-1510,Benita Pereira,F,9.0,100.0,5.0,2.6,Bajo-Bajo,Robótica,0
EST-1511,Mayte Medina Agustí,F,6.0,94.8,4.4,5.0,,Música,0
EST-1512,Adolfo Torrecilla Moliner,F,10.0,90.5,3.3,3.8,Bajo,Robótica,0
EST-1513,Trinidad Moll Perera,O,11.0,97.8,3.0,3.5,Medio-Bajo,Ninguna,0
EST-1514,Cristina Inmaculada Puig Jara,M,10.0,93.0,3.4,4.3,Bajo,,0
EST-1515,Edgardo Pozuelo Pla,M,8.0,88.9,3.0,2.8,Medio,Ninguna,0
EST-1516,Cristóbal Bermúdez,M,7.0,90.5,3.0,4.3,Medio-Bajo,Ninguna,0
EST-1517,Isidoro Haroldo Castrillo Coello,F,11.0,100.0,1.9,3.3,Medio,Ninguna,0
EST-1518,Adán Cervantes-Sebastián,F,10.0,96.9,5.0,3.6,Bajo,Deportes,1
EST-1519,Maximiliano Pedrosa Sotelo,M,11.0,95.5,5.0,4.6,Medio-Bajo,Robótica,0
EST-1520,Chucho Sarabia,F,6.0,93.8,2.5,3.1,Bajo,Robótica,0
EST-1521,Graciela Azeneth Tapia Alcolea,M,7.0,96.5,4.2,,Bajo,Arte,0
EST-1522,Reyna Valera,F,7.0,96.4,3.3,4.4,Medio,Robótica,1
EST-1523,Ana de Malo,M,10.0,96.5,4.1,4.2,Bajo-Bajo,Arte,1
EST-1524,Adrián Tenorio Jara,M,6.0,95.6,3.6,4.2,Medio,Ninguna,0
EST-1525,Francisco Mayo Revilla,F,6.0,99.3,3.5,4.5,Bajo,Robótica,0
EST-1526,Bibiana Baños Carballo,M,11.0,95.1,5.0,4.3,Medio-Alto,Robótica,0
EST-1527,Jordana Andres Pombo,M,6.0,90.1,3.5,4.8,Medio-Bajo,Música,0
EST-1528,Matías Suarez,M,10.0,91.9,3.0,4.3,Medio-Bajo,Música,0
EST-1529,Victor Manuel Régulo Albero Rosado,F,8.0,85.1,2.6,,Bajo-Bajo,Ninguna,0
EST-1530,Felipa Eva María Miralles Español,,11.0,100.0,5.0,2.5,Bajo,Deportes,0
EST-1531,Abilio Sebastián Francisco Vélez,M,9.0,99.3,2.0,5.0,Medio-Bajo,Robótica,0
EST-1532,Francisco de Amat,F,11.0,90.8,3.1,4.0,Medio-Bajo,Ninguna,0
EST-1533,Simón Ferrer Hurtado,F,11.0,93.6,5.0,5.0,Bajo-Bajo,Música,1
EST-1534,Ramona Rius,M,6.0,91.8,4.3,3.9,Bajo,Deportes,0
EST-1535,Fito Asensio,M,6.0,100.0,4.6,3.9,Bajo,Ninguna,1
EST-1536,Apolonia Soto Azcona,M,7.0,87.9,5.0,3.2,,Ninguna,0
EST-1537,Edmundo Valls Fabra,M,9.0,95.6,4.3,5.0,Bajo,Deportes,0
EST-1538,Urbano Pou-Fuster,F,11.0,94.5,3.6,4.5,Medio-Bajo,Arte,1
EST-1539,Cruz Múñiz Solano,M,,99.1,3.7,3.5,Bajo,,0
EST-1540,Fortunata Rodrigo Galindo,F,9.0,94.5,2.6,2.5,Bajo,,0
EST-1541,Eva Paniagua Sureda,F,6.0,86.2,,5.0,Medio,Robótica,0
EST-1542,Osvaldo del Castilla,M,10.0,93.7,4.7,4.0,Bajo-Bajo,Arte,0
EST-1543,Lino Flores Carreras,F,11.0,90.1,5.0,4.9,Medio-Bajo,Música,0
EST-1544,Clara Pérez Jove,M,7.0,95.4,5.0,5.0,Medio-Bajo,Deportes,0
EST-1545,Noa Ariel González Fiol,O,8.0,100.0,3.5,,Medio-Bajo,Deportes,0
EST-1546,Inocencio Carreño,F,6.0,86.3,2.4,4.4,Medio-Bajo,Ninguna,0
EST-1547,Yésica Expósito Martinez,F,9.0,91.0,3.9,3.4,Medio-Bajo,Ninguna,0
EST-1548,Teobaldo Torrent Estevez,F,8.0,92.2,3.0,3.2,Bajo-Bajo,Música,0
EST-1549,Graciana Castejón,M,6.0,93.1,4.6,5.0,Bajo,Ninguna,1
EST-1550,Purificación Oliva Elías,F,8.0,98.7,5.0,4.0,Medio-Bajo,Robótica,0
EST-1551,Angelino Mármol,O,7.0,94.1,3.8,4.7,Bajo-Bajo,Arte,0
EST-1552,Olivia Galiano Casanovas,F,9.0,,4.6,4.4,Bajo-Bajo,Ninguna,1
EST-1553,Rosalina Tejera-Anaya,F,9.0,91.9,3.9,4.8,Medio-Bajo,Robótica,0
EST-1554,Tadeo Leal Burgos,F,6.0,96.1,5.0,2.6,Medio-Bajo,Robótica,0
EST-1555,Estrella Zabaleta Garrido,M,10.0,98.9,3.2,3.6,Bajo,Música,0
EST-1556,Federico Bayón Ordóñez,M,10.0,91.3,1.5,3.7,Medio,Ninguna,0
EST-1557,Rufina Busquets-Vilaplana,F,8.0,98.9,4.6,3.2,Medio-Bajo,Ninguna,0
EST-1558,Ani Rios-Velasco,M,6.0,95.3,5.0,4.6,Medio,Deportes,0
EST-1559,Encarnacion Alcázar Aller,F,10.0,100.0,4.5,5.0,Medio,,0
EST-1560,Carmen Amat Barros,F,11.0,94.0,3.2,5.0,Bajo,Deportes,0
EST-1561,Bernardo Uribe Trillo,M,7.0,96.9,3.0,3.9,Medio-Bajo,Deportes,1
EST-1562,Macario Raúl Roma Mena,M,7.0,94.8,4.6,4.5,Medio-Bajo,Robótica,0
EST-1563,Horacio Florencio Iniesta Osorio,F,6.0,,4.6,,Medio-Bajo,Deportes,1
EST-1564,Clemente Toño Marqués Cerdán,M,9.0,96.3,4.2,4.8,Medio-Bajo,Robótica,1
EST-1565,Leocadia de Figueras,F,6.0,97.7,,3.1,Bajo-Bajo,,0
EST-1566,Melchor Toledo,M,8.0,88.8,2.4,5.0,Bajo,,0
EST-1567,Ariel de Carbajo,F,10.0,100.0,5.0,4.9,Bajo,,0
EST-1568,Nuria de Baena,M,9.0,85.7,3.5,4.9,Medio-Bajo,Robótica,0
EST-1569,Jonatan Amador Busquets,F,8.0,91.6,2.2,5.0,Medio-Bajo,Ninguna,1
EST-1570,Paulina Elvira Pozuelo Larrea,M,8.0,94.5,3.8,4.7,Bajo,Música,0
EST-1571,Irma Checa Plaza,F,9.0,97.1,5.0,3.2,Medio-Bajo,Robótica,0
EST-1572,Esteban Giner Cabrera,M,6.0,100.0,3.6,4.1,Medio-Bajo,,0
EST-1573,Asdrubal Íñigo Gutiérrez Marquez,F,6.0,85.7,1.7,2.2,Bajo,Música,0
EST-1574,Dimas del Ibáñez,F,11.0,92.5,3.8,4.6,Bajo-Bajo,,0
EST-1575,Ramiro Plácido Tamayo Acero,M,6.0,84.4,2.5,3.5,Bajo,Ninguna,0
EST-1576,Luisina Figueras Agustín,M,10.0,95.2,4.6,4.2,Medio,Música,0
EST-1577,Iker Morante Landa,M,11.0,96.4,4.9,5.0,Medio-Bajo,,0
EST-1578,Modesto Agullo Núñez,F,7.0,100.0,2.7,3.7,Bajo,Arte,0
EST-1579,Ainoa Montesinos Ros,F,8.0,95.6,3.2,,Bajo-Bajo,Robótica,0
EST-1580,Nico del Gutiérrez,F,9.0,100.0,4.9,4.2,Medio-Bajo,Robótica,0
EST-1581,Candelario Santos,M,11.0,97.9,3.0,2.2,Medio-Bajo,Ninguna,0
EST-1582,Fabricio del Frutos,M,11.0,92.8,2.7,3.7,Medio-Bajo,Ninguna,0
EST-1583,Darío Nadal,F,10.0,88.0,2.1,1.4,Bajo,Música,0
EST-1584,Geraldo Vendrell Guardiola,F,6.0,96.4,4.4,3.6,Bajo-Bajo,Deportes,0
EST-1585,Azeneth Olivera,O,9.0,87.5,3.9,4.6,Medio,Ninguna,0
EST-1586,Camila Solís Bauzà,M,8.0,,3.2,4.4,Bajo,Ninguna,0
EST-1587,Mario del Camino,F,8.0,94.2,4.0,3.4,Bajo,Ninguna,0
EST-1588,Josep España Sola,M,6.0,100.0,5.0,4.0,Medio-Bajo,Ninguna,0
EST-1589,María Teresa Gabaldón,M,7.0,92.6,2.8,3.1,Medio,Arte,0
EST-1590,Sarita Jurado-Olivé,F,10.0,96.3,1.7,4.2,Medio-Bajo,Deportes,0
EST-1591,Víctor Carreño Vizcaíno,F,8.0,96.0,4.5,5.0,Medio-Bajo,Robótica,0
EST-1592,Cándido Padilla Marin,O,7.0,94.8,4.3,5.0,Bajo,Ninguna,1
EST-1593,Jeremías Crespi Redondo,M,8.0,92.8,3.1,4.3,Bajo-Bajo,Arte,0
EST-1594,Graciano Atilio Pedrero Paniagua,M,11.0,97.0,4.8,4.2,Bajo-Bajo,Ninguna,0
EST-1595,Telmo Tudela,F,10.0,90.4,5.0,3.2,Medio-Bajo,Música,0
EST-1596,Benigna Perera Castro,F,7.0,89.0,1.0,3.1,Bajo-Bajo,Arte,0
EST-1597,Alfredo del Feliu,M,6.0,100.0,3.2,4.6,Medio,Música,0
EST-1598,Fernanda Bauzà Galiano,M,7.0,98.6,5.0,3.5,Bajo-Bajo,Ninguna,0
EST-1599,Iris del Olmedo,M,11.0,95.3,4.7,4.9,Bajo,Ninguna,0
EST-1600,Blas de Parejo,F,9.0,100.0,5.0,5.0,Bajo,Arte,1
EST-1601,Aitana Rodrigo Dalmau,M,,93.7,5.0,4.3,Medio-Bajo,,0
EST-1602,Delia Pagès-Rocha,M,9.0,100.0,4.4,4.3,Bajo,Robótica,1
EST-1603,Chucho Godofredo Higueras Benet,M,8.0,95.9,5.0,2.5,Medio-Bajo,Deportes,1
EST-1604,Anna Arce Llobet,M,10.0,89.9,4.8,4.6,Bajo,Deportes,1
EST-1605,Isabela de Torralba,M,9.0,100.0,5.0,3.1,Medio-Bajo,Robótica,1
EST-1606,Sancho Morera,F,6.0,100.0,3.6,3.6,Medio-Bajo,Ninguna,0
EST-1607,Victoria Solana Tomás,M,6.0,94.4,4.2,,Bajo-Bajo,Música,0
EST-1608,Marta Blanch Cadenas,F,9.0,98.6,3.3,5.0,Medio-Bajo,Ninguna,0
EST-1609,León Cuesta Gisbert,M,11.0,93.0,4.0,3.5,Medio-Bajo,Ninguna,0
EST-1610,Víctor Sobrino,F,7.0,99.1,2.6,3.8,Medio,Deportes,0
EST-1611,Quique Mena Ugarte,F,11.0,83.0,3.0,3.0,,Ninguna,1
EST-1612,Tamara Bou Montserrat,F,10.0,89.9,3.2,,Bajo-Bajo,Ninguna,0
EST-1613,Nuria Guillen Bustamante,F,7.0,99.9,2.9,3.6,Bajo-Bajo,Robótica,0
EST-1614,Lidia Santamaria Batalla,M,6.0,93.8,3.4,2.6,Bajo,Robótica,0
EST-1615,Paulino Martin Gordillo,M,6.0,96.0,3.8,4.9,Medio-Alto,Deportes,0
EST-1616,Josefina Villanueva Marqués,F,10.0,88.3,4.0,4.3,Bajo-Bajo,Deportes,0
EST-1617,Lara Cortina Cañizares,O,7.0,100.0,5.0,4.8,Medio-Bajo,Música,0
EST-1618,Aarón Ibarra Hidalgo,F,8.0,100.0,3.8,3.2,Medio-Bajo,Música,1
EST-1619,Adelardo Samu Seco Tamayo,F,8.0,94.0,5.0,3.0,Medio-Bajo,Música,0
EST-1620,Rosalinda Herranz Jara,F,10.0,93.0,5.0,4.1,Bajo,Ninguna,0
EST-1621,Ricardo Verdejo Guerra,M,6.0,100.0,4.6,4.3,Bajo,Robótica,0
EST-1622,Emiliano Pallarès-Tormo,M,8.0,100.0,4.6,4.1,Bajo,Música,1
EST-1623,Áurea Oliva,F,8.0,99.8,4.4,,Bajo-Bajo,Ninguna,0
EST-1624,Isidro Font Rubio,,9.0,100.0,,5.0,Bajo-Bajo,Ninguna,1
EST-1625,Teresa del Arjona,M,10.0,90.4,5.0,4.6,Bajo-Bajo,Robótica,1
EST-1626,Paulino Somoza Chamorro,F,,90.9,5.0,5.0,Medio-Bajo,Música,0
EST-1627,Eligia Teodora Amigó Corral,M,10.0,89.1,3.5,5.0,Bajo,Robótica,0
EST-1628,Arsenio Juan Luis Aramburu Domingo,F,10.0,97.2,4.7,5.0,Bajo,Deportes,0
EST-1629,Maristela Saavedra Mascaró,M,9.0,95.9,5.0,3.1,Bajo,Robótica,0
EST-1630,Aitor Carmelo Valbuena Zamora,M,10.0,94.2,3.7,4.8,Bajo,Arte,1
EST-1631,Pastora Alegre,F,8.0,99.0,3.6,3.8,Bajo,Robótica,0
EST-1632,Camilo Leonel Rico Gálvez,M,6.0,100.0,4.4,,,,1
EST-1633,Abraham Toledo Zorrilla,F,9.0,87.4,4.6,5.0,Medio-Bajo,Ninguna,0
EST-1634,Inocencio del Carbonell,F,9.0,92.0,5.0,3.9,Bajo-Bajo,Robótica,0
EST-1635,Eva Seco Narváez,F,9.0,99.1,3.7,,Medio,Deportes,0
EST-1636,Anselmo Naranjo Salvador,M,7.0,92.7,2.2,3.8,Bajo-Bajo,Robótica,0
EST-1637,Marcelino Zabala-Bonilla,M,11.0,91.0,4.3,3.2,Medio,Ninguna,0
EST-1638,Rosalinda Marqués Sandoval,M,9.0,100.0,2.9,3.5,Medio-Bajo,Música,0
EST-1639,Asdrubal Bustamante Aramburu,O,6.0,88.6,1.7,3.5,Medio-Bajo,Ninguna,0
EST-1640,Eustaquio Juárez Gutiérrez,F,8.0,93.5,2.9,5.0,Medio,Música,1
EST-1641,Tito Pedrosa Carrillo,F,10.0,96.6,4.4,3.5,Bajo-Bajo,,0
EST-1642,Carmen Vives Giménez,F,10.0,92.1,5.0,5.0,Bajo-Bajo,Robótica,0
EST-1643,Inmaculada Murcia Guillen,F,8.0,98.9,4.0,5.0,Bajo,Deportes,0
EST-1644,Verónica Arias,F,11.0,92.2,4.7,4.6,Bajo,Música,1
EST-1645,Belén Pinedo Arteaga,M,7.0,100.0,5.0,4.9,Bajo,Robótica,0
EST-1646,Francisco Javier Recio Vall,F,8.0,,2.1,4.2,Medio-Bajo,Música,0
EST-1647,Jose Ignacio Alcaraz Diez,M,11.0,98.4,5.0,5.0,Bajo-Bajo,Deportes,1
EST-1648,Salud Ávila,F,11.0,98.7,4.4,4.8,Bajo,Deportes,1
EST-1649,Ramiro Orozco-Urrutia,F,9.0,91.9,4.7,2.3,Bajo,,0
EST-1650,Gala Aguilar-Araujo,F,11.0,84.7,3.3,4.2,Medio-Bajo,Robótica,1
EST-1651,Jacinta Royo Barrena,M,6.0,96.8,3.0,5.0,Medio-Alto,Robótica,0
EST-1652,Rosario Egea Moraleda,M,11.0,95.4,4.6,3.7,Bajo,Ninguna,1
EST-1653,Calisto Jerez Azcona,M,7.0,97.8,5.0,4.1,Bajo,Ninguna,0
EST-1654,Rubén Arias Mendizábal,M,6.0,93.9,5.0,,Bajo,Ninguna,0
EST-1655,Maximino Cerro Ricart,M,7.0,92.8,3.8,2.8,Medio-Bajo,Deportes,1
EST-1656,Rosa María Expósito Noriega,F,8.0,100.0,2.4,2.6,Bajo-Bajo,Música,0
EST-1657,Paz Soto Manso,F,7.0,87.6,1.5,2.4,Medio,Robótica,0
EST-1658,Valero Torrecilla-Puerta,M,7.0,98.7,,4.9,Bajo,,0
EST-1659,Candelaria Sevillano Bosch,M,6.0,92.1,2.9,1.7,Bajo,Deportes,0
EST-1660,Horacio Clemente Pulido Naranjo,M,7.0,93.3,3.6,3.5,Medio,Robótica,0
EST-1661,Ana Sofía Muro Giner,F,9.0,93.4,5.0,3.4,Medio,Robótica,0
EST-1662,Wálter Llobet Acosta,F,8.0,91.0,2.5,3.7,Medio-Bajo,Ninguna,1
EST-1663,Luis Rivera Zaragoza,F,7.0,97.9,5.0,2.3,Bajo-Bajo,Música,0
EST-1664,Imelda Duran Priego,F,10.0,100.0,4.1,4.6,Medio-Bajo,Robótica,1
EST-1665,Seve Aramburu Valls,O,11.0,97.4,2.6,2.9,Bajo,Robótica,0
EST-1666,Laura López Pujadas,F,10.0,95.5,3.7,5.0,Bajo,Robótica,0
EST-1667,Áurea Barrio Diaz,M,7.0,90.1,3.1,3.6,Bajo-Bajo,Música,0
EST-1668,Octavia Alcalde Batalla,F,10.0,97.6,4.9,4.1,Bajo,Música,1
EST-1669,Eufemia Morata Vall,M,6.0,100.0,3.2,4.2,Medio-Bajo,Robótica,0
EST-1670,Florentino Chico Salas,F,6.0,93.1,1.7,4.2,Bajo,Ninguna,0
EST-1671,Evita Tejedor Abella,M,7.0,93.1,3.7,4.2,Medio,Música,0
EST-1672,Lucio Ferrera Amor,F,10.0,92.2,2.8,3.8,Bajo-Bajo,,1
EST-1673,Julio Alcázar Mercader,F,7.0,92.6,4.2,4.5,Bajo-Bajo,Deportes,0
EST-1674,Alcides Solsona-Torrecilla,F,6.0,81.3,2.1,4.4,Medio-Bajo,Arte,0
EST-1675,Edgardo del Santiago,F,6.0,97.0,3.8,3.2,Medio-Bajo,Ninguna,1
EST-1676,Moisés Andres-Maestre,M,11.0,90.8,4.2,4.4,Medio,Ninguna,0
EST-1677,Milagros Andrade Aranda,M,9.0,86.9,3.6,5.0,Medio-Bajo,Música,1
EST-1678,Obdulia Macías Ramos,M,7.0,98.8,4.7,4.7,Bajo-Bajo,Ninguna,1
EST-1679,Morena Zurita Narváez,M,9.0,89.6,4.3,4.6,Medio,Ninguna,0
EST-1680,Tomás Seguí Miranda,F,9.0,93.3,2.6,4.4,Medio,Robótica,0
EST-1681,Priscila Pagès Tudela,M,9.0,100.0,3.9,3.1,,Ninguna,0
EST-1682,Rogelio Rivero Salinas,O,7.0,88.0,1.4,2.9,Medio-Bajo,,1
EST-1683,Ruperta Francisco Molins,F,11.0,87.3,3.8,4.2,Medio-Bajo,Arte,0
EST-1684,Ximena Llorente,F,7.0,96.3,4.0,4.9,Bajo,Ninguna,1
EST-1685,Zaira Manola Ros Andrade,M,10.0,100.0,2.8,5.0,Medio,Ninguna,0
EST-1686,Graciana Vargas,F,6.0,87.1,3.9,4.7,Bajo-Bajo,Ninguna,0
EST-1687,Alejandro Bastida Perelló,F,8.0,97.0,5.0,3.0,Medio-Bajo,Deportes,0
EST-1688,Armida Cerdá Lucas,F,8.0,97.9,3.4,3.4,Bajo,,0
EST-1689,Gabriel Cobos,F,9.0,84.7,2.4,5.0,Bajo,Ninguna,0
EST-1690,Samanta Martirio Prats Nuñez,F,6.0,99.0,4.2,3.8,Medio-Bajo,Ninguna,0
EST-1691,Donato Martí Jover,M,10.0,99.4,2.4,4.2,Bajo,Deportes,0
EST-1692,Narcisa Requena Gil,F,7.0,93.4,3.2,3.0,Bajo,Ninguna,0
EST-1693,Seve Salom Pulido,M,9.0,100.0,5.0,5.0,Medio,Arte,0
EST-1694,Crescencia Figueroa Pombo,M,10.0,100.0,4.1,4.7,Medio-Bajo,Música,0
EST-1695,Virgilio Gargallo Toro,M,9.0,95.5,1.7,3.2,Medio-Bajo,Ninguna,0
EST-1696,Abraham Checa Rosales,M,10.0,92.7,1.8,3.2,Bajo,Deportes,0
EST-1697,Marcos Clemente Márquez Calzada,M,9.0,90.1,4.6,4.5,Bajo,Robótica,1
EST-1698,Marcela Navarro Vallejo,M,8.0,94.8,5.0,4.0,Medio-Bajo,Ninguna,0
EST-1699,Abilio del Cepeda,O,10.0,97.8,2.5,5.0,Medio-Bajo,,1
EST-1700,María Cristina Sabater Morán,F,7.0,93.4,4.5,4.7,Bajo,Deportes,0
EST-1701,Faustino Reyes Belmonte,O,,84.0,5.0,3.4,Medio-Bajo,Ninguna,1
EST-1702,Vicenta del Tello,M,10.0,100.0,5.0,3.7,Bajo-Bajo,Robótica,0
EST-1703,Custodia Albero Vera,M,8.0,96.0,4.4,3.8,Bajo-Bajo,Ninguna,0
EST-1704,Ángeles Sastre García,F,7.0,93.1,4.6,3.6,Medio-Bajo,,0
EST-1705,Tomás Almeida Tenorio,M,8.0,99.3,1.5,4.1,Bajo,Robótica,0
EST-1706,Balduino Vara Tomás,M,10.0,100.0,5.0,4.0,Bajo-Bajo,Ninguna,0
EST-1707,Alonso Pereira Mariño,,11.0,81.0,2.8,3.0,Medio-Bajo,Música,0
EST-1708,Febe Noguera Blanch,M,9.0,97.2,2.9,4.8,Bajo,Deportes,0
EST-1709,Nilda del Alberto,F,9.0,87.9,3.2,3.5,Medio-Bajo,Deportes,0
EST-1710,Felipa Ferrera,F,11.0,97.5,5.0,3.4,Medio-Bajo,Robótica,1
EST-1711,Valeria Vicens Solano,M,6.0,95.6,5.0,3.8,Medio-Bajo,,0
EST-1712,Adolfo Álamo Ayuso,M,7.0,98.2,4.2,4.4,Bajo,Robótica,0
EST-1713,Virgilio Cabanillas Piquer,,10.0,92.5,5.0,4.1,Bajo,Ninguna,0
EST-1714,Enrique Pont,M,10.0,85.6,,4.3,Medio-Bajo,Deportes,0
EST-1715,Nélida Martorell,M,11.0,92.7,2.8,5.0,Bajo-Bajo,,0
EST-1716,Sarita Marquez,O,8.0,97.0,5.0,5.0,Medio-Bajo,Música,0
EST-1717,Teófila Pastor Sabater,M,6.0,100.0,3.3,4.5,Bajo,Arte,0
EST-1718,Rosaura Heras Puerta,F,8.0,89.1,5.0,2.8,Bajo,Música,0
EST-1719,Dulce Palau Aguilar,O,7.0,100.0,5.0,3.7,Medio-Bajo,Ninguna,0
EST-1720,Leonardo Arteaga Domingo,M,7.0,91.8,5.0,,Medio,Deportes,1
EST-1721,Guillermo de Herrera,M,10.0,96.8,5.0,5.0,Bajo-Bajo,Ninguna,1
EST-1722,Jose Luis Morillo Garay,M,6.0,92.5,5.0,5.0,Bajo-Bajo,Música,0
EST-1723,Ezequiel Castelló Agullo,M,10.0,95.9,,4.7,Medio-Bajo,Ninguna,0
EST-1724,Adelaida Azcona Rodrigo,M,8.0,99.5,3.0,4.9,Bajo-Bajo,Ninguna,0
EST-1725,Flor del Prats,F,9.0,88.9,1.3,4.2,Bajo-Bajo,Música,0
EST-1726,Amor Sáenz-Crespo,M,6.0,91.6,5.0,4.6,Bajo,Robótica,0
EST-1727,Zaida Guiomar Gomis Fonseca,F,7.0,95.9,3.5,2.6,Bajo,Música,0
EST-1728,Azeneth Ainara Pérez Puig,O,6.0,100.0,5.0,4.1,Medio-Bajo,Deportes,0
EST-1729,Martina Torre Millán,F,11.0,90.7,3.5,3.3,Bajo,Robótica,1
EST-1730,Elpidio Maximino Lledó Manrique,F,10.0,100.0,5.0,4.5,Medio,Música,1
EST-1731,Nidia Vidal Aller,M,8.0,100.0,3.6,4.1,Medio-Bajo,Deportes,1
EST-1732,Jose Angel Marcos,F,7.0,94.5,2.6,5.0,Medio,Deportes,0
EST-1733,Manola Fuentes-Artigas,F,11.0,93.5,4.1,5.0,Bajo,Música,1
EST-1734,Nuria Acevedo Nicolás,M,7.0,91.5,3.4,4.5,Bajo-Bajo,Robótica,0
EST-1735,Heliodoro Salazar Cabello,M,6.0,94.7,4.7,3.9,Medio,Robótica,0
EST-1736,Gilberto Camacho Benitez,F,9.0,88.0,3.8,5.0,Bajo-Bajo,Robótica,1
EST-1737,Blas Pedrero-Carreras,M,11.0,94.6,5.0,4.2,Medio-Bajo,Robótica,1
EST-1738,Trini Serra Bernal,M,6.0,100.0,4.1,4.5,Bajo-Bajo,Música,1
EST-1739,Gregorio Pavón Elías,M,7.0,91.9,3.2,4.0,Medio-Bajo,,0
EST-1740,Custodio Carro Angulo,M,11.0,93.8,3.3,3.8,Medio,Arte,0
EST-1741,Lalo Almeida,F,6.0,86.5,,3.9,Bajo,Deportes,0
EST-1742,Elías Fuertes Salcedo,F,6.0,96.9,4.7,,,,1
EST-1743,Maite Gibert Escobar,F,9.0,96.3,1.6,2.5,Bajo,,0
EST-1744,Mariana de Catalá,M,11.0,95.3,3.4,4.5,Bajo,Deportes,0
EST-1745,Leonardo González-Morillo,M,8.0,93.9,,5.0,Bajo-Bajo,Deportes,0
EST-1746,Cristian Plana Plaza,F,11.0,93.5,5.0,4.5,Medio-Bajo,,0
EST-1747,Benita Losa,M,9.0,97.5,5.0,3.3,Bajo,Ninguna,1
EST-1748,Flavia Nadal Villalonga,M,6.0,94.9,2.9,2.6,Bajo,Ninguna,0
EST-1749,José Sevillano Lledó,F,11.0,96.6,5.0,5.0,Bajo,Arte,0
EST-1750,Casemiro Pío Abril Blanco,M,8.0,96.1,4.4,3.4,Medio-Bajo,Ninguna,1
EST-1751,Juliana Solís Guzman,F,7.0,100.0,5.0,4.8,Bajo-Bajo,Deportes,0
EST-1752,Benigna Navarrete Domínguez,M,9.0,98.4,3.0,4.4,Medio-Bajo,Ninguna,1
EST-1753,Eliana Heras Lledó,M,7.0,96.0,,4.7,Medio,Deportes,1
EST-1754,Toribio Germán Ramos Lucena,M,6.0,100.0,2.3,4.0,Bajo,Ninguna,0
EST-1755,Ramiro Barbero Gabaldón,O,6.0,97.1,1.5,4.6,Bajo-Bajo,Música,0
EST-1756,Lucho Paredes Beltrán,F,8.0,100.0,5.0,4.1,Medio-Bajo,Música,0
EST-1757,Cecilio Segovia-Herrera,O,10.0,98.0,4.3,3.6,Bajo-Bajo,Arte,0
EST-1758,Vito Llopis,F,9.0,,2.4,2.7,Bajo-Bajo,Ninguna,0
EST-1759,Imelda Rocamora Ayllón,M,11.0,100.0,,1.6,Medio-Bajo,Ninguna,0
EST-1760,Odalys Lara Criado,F,7.0,95.7,4.2,3.8,Bajo,Ninguna,0
EST-1761,Jose Francisco Escolano Palau,M,7.0,94.7,4.7,5.0,Bajo-Bajo,Deportes,0
EST-1762,Flavio Catalá,F,6.0,96.4,5.0,4.9,Medio,Música,0
EST-1763,Jonatan Pavón Calzada,M,6.0,93.3,3.7,4.4,Bajo,Música,0
EST-1764,Corona Barrera Rocha,F,7.0,96.1,2.9,3.3,Medio,,0
EST-1765,Marisela Benavent Ramis,M,,92.0,5.0,5.0,Bajo-Bajo,Robótica,0
EST-1766,Estefanía Barbero Perea,M,11.0,100.0,5.0,4.1,Medio-Bajo,Robótica,0
EST-1767,Emperatriz Saura Serrano,F,11.0,94.4,4.5,5.0,Bajo,Robótica,1
EST-1768,Sandra Tejera Nevado,M,,93.1,5.0,3.2,Bajo-Bajo,Deportes,0
EST-1769,Abril Castro Lucas,M,11.0,90.4,3.9,3.3,Medio-Bajo,Ninguna,1
EST-1770,Mamen Baeza-Cerezo,,7.0,96.3,2.9,3.4,Medio,Música,0
EST-1771,Álvaro Ferrero Seguí,M,6.0,95.9,4.5,2.7,Bajo-Bajo,,0
EST-1772,Manuelita Saez-Alonso,F,11.0,96.9,3.6,3.3,Medio-Bajo,Arte,1
EST-1773,Custodia del Marquez,F,9.0,89.9,4.1,4.0,Bajo,Deportes,0
EST-1774,Teobaldo Codina,O,6.0,87.0,2.5,3.0,Medio-Bajo,Ninguna,0
EST-1775,Jimena Acedo Echevarría,F,8.0,98.1,,1.5,Medio-Bajo,Música,0
EST-1776,Asdrubal Sáenz,M,7.0,100.0,5.0,,Bajo-Bajo,Ninguna,0
EST-1777,Xavier Campoy Marco,F,10.0,89.9,3.0,2.0,Bajo-Bajo,Ninguna,0
